Departure Time,NDO,Route,Sector,Carrier,Fare,Forecast,Flight No,Departure Hour
09-09-2023,161,BOMDEL,DELBOM,BB,27,0.76,4568,20:30
10-09-2023,162,BOMDEL,DELBOM,BB,36,1.04,4568,20:30
11-09-2023,163,BOMDEL,DELBOM,BB,36,0.82,4568,20:30
12-09-2023,164,BOMDEL,DELBOM,BB,22,0.64,4568,20:30
13-09-2023,165,BOMDEL,DELBOM,BB,31,0.59,4568,20:30
14-09-2023,166,BOMDEL,DELBOM,BB,22,0.68,4568,20:30
15-09-2023,167,BOMDEL,DELBOM,BB,22,0.62,4568,20:30
16-09-2023,168,BOMDEL,DELBOM,BB,22,0.76,4568,20:30
17-09-2023,169,BOMDEL,DELBOM,BB,36,0.84,4568,20:30
18-09-2023,170,BOMDEL,DELBOM,BB,22,0.72,4568,20:30
19-09-2023,171,BOMDEL,DELBOM,BB,22,0.63,4568,20:30
20-09-2023,172,BOMDEL,DELBOM,BB,36,0.82,4568,20:30
21-09-2023,173,BOMDEL,DELBOM,BB,36,1.01,4568,20:30
22-09-2023,174,BOMDEL,DELBOM,BB,47,1.14,4568,20:30
23-09-2023,175,BOMDEL,DELBOM,BB,41,1.13,4568,20:30
24-09-2023,176,BOMDEL,DELBOM,BB,36,1.17,4568,20:30
25-09-2023,177,BOMDEL,DELBOM,BB,22,0.84,4568,20:30
26-09-2023,178,BOMDEL,DELBOM,BB,41,1.1,4568,20:30
27-09-2023,179,BOMDEL,DELBOM,BB,22,0.78,4568,20:30
28-09-2023,180,BOMDEL,DELBOM,BB,22,0.69,4568,20:30
01-04-2023,0,BOMDEL,DELBOM,CC,278,0.83,5679,21:45
02-04-2023,1,BOMDEL,DELBOM,CC,278,0.78,5679,21:45
03-04-2023,2,BOMDEL,DELBOM,CC,305,0.95,5679,21:45
04-04-2023,3,BOMDEL,DELBOM,CC,295,1.03,5679,21:45
05-04-2023,4,BOMDEL,DELBOM,CC,305,1.05,5679,21:45
06-04-2023,5,BOMDEL,DELBOM,CC,278,0.93,5679,21:45
07-04-2023,6,BOMDEL,DELBOM,CC,277,0.87,5679,21:45
08-04-2023,7,BOMDEL,DELBOM,CC,278,0.75,5679,21:45
09-04-2023,8,BOMDEL,DELBOM,CC,271,0.93,5679,21:45
10-04-2023,9,BOMDEL,DELBOM,CC,231,0.83,5679,21:45
11-04-2023,10,BOMDEL,DELBOM,CC,243,0.73,5679,21:45
12-04-2023,11,BOMDEL,DELBOM,CC,226,0.67,5679,21:45
13-04-2023,12,BOMDEL,DELBOM,CC,271,0.95,5679,21:45
14-04-2023,13,BOMDEL,DELBOM,CC,244,1.17,5679,21:45
15-04-2023,14,BOMDEL,DELBOM,CC,231,0.78,5679,21:45
16-04-2023,15,BOMDEL,DELBOM,CC,257,0.95,5679,21:45
17-04-2023,16,BOMDEL,DELBOM,CC,162,0.84,5679,21:45
18-04-2023,17,BOMDEL,DELBOM,CC,157,0.77,5679,21:45
19-04-2023,18,BOMDEL,DELBOM,CC,157,0.66,5679,21:45
20-04-2023,19,BOMDEL,DELBOM,CC,204,0.95,5679,21:45
21-04-2023,20,BOMDEL,DELBOM,CC,210,0.99,5679,21:45
22-04-2023,21,BOMDEL,DELBOM,CC,157,0.65,5679,21:45
23-04-2023,22,BOMDEL,DELBOM,CC,162,0.58,5679,21:45
24-04-2023,23,BOMDEL,DELBOM,CC,162,0.5,5679,21:45
25-04-2023,24,BOMDEL,DELBOM,CC,168,0.84,5679,21:45
26-04-2023,25,BOMDEL,DELBOM,CC,157,0.72,5679,21:45
27-04-2023,26,BOMDEL,DELBOM,CC,183,0.95,5679,21:45
28-04-2023,27,BOMDEL,DELBOM,CC,157,0.73,5679,21:45
29-04-2023,28,BOMDEL,DELBOM,CC,162,0.79,5679,21:45
30-04-2023,29,BOMDEL,DELBOM,CC,204,1.09,5679,21:45
01-05-2023,30,BOMDEL,DELBOM,CC,211,1.19,5679,21:45
02-05-2023,31,BOMDEL,DELBOM,CC,143,0.77,5679,21:45
03-05-2023,32,BOMDEL,DELBOM,CC,150,0.93,5679,21:45
04-05-2023,33,BOMDEL,DELBOM,CC,157,1.2,5679,21:45
05-05-2023,34,BOMDEL,DELBOM,CC,162,1.18,5679,21:45
06-05-2023,35,BOMDEL,DELBOM,CC,105,0.83,5679,21:45
07-05-2023,36,BOMDEL,DELBOM,CC,105,0.78,5679,21:45
08-05-2023,37,BOMDEL,DELBOM,CC,143,1.04,5679,21:45
09-05-2023,38,BOMDEL,DELBOM,CC,125,0.77,5679,21:45
10-05-2023,39,BOMDEL,DELBOM,CC,134,0.88,5679,21:45
11-05-2023,40,BOMDEL,DELBOM,CC,112,0.74,5679,21:45
12-05-2023,41,BOMDEL,DELBOM,CC,105,0.63,5679,21:45
13-05-2023,42,BOMDEL,DELBOM,CC,105,0.61,5679,21:45
14-05-2023,43,BOMDEL,DELBOM,CC,104,0.5,5679,21:45
15-05-2023,44,BOMDEL,DELBOM,CC,105,0.62,5679,21:45
16-05-2023,45,BOMDEL,DELBOM,CC,143,1.18,5679,21:45
17-05-2023,46,BOMDEL,DELBOM,CC,112,0.82,5679,21:45
18-05-2023,47,BOMDEL,DELBOM,CC,143,0.95,5679,21:45
19-05-2023,48,BOMDEL,DELBOM,CC,105,0.74,5679,21:45
20-05-2023,49,BOMDEL,DELBOM,CC,105,0.71,5679,21:45
21-05-2023,50,BOMDEL,DELBOM,CC,157,0.95,5679,21:45
22-05-2023,51,BOMDEL,DELBOM,CC,105,0.76,5679,21:45
23-05-2023,52,BOMDEL,DELBOM,CC,105,0.64,5679,21:45
24-05-2023,53,BOMDEL,DELBOM,CC,105,0.56,5679,21:45
25-05-2023,54,BOMDEL,DELBOM,CC,105,0.48,5679,21:45
26-05-2023,55,BOMDEL,DELBOM,CC,105,0.73,5679,21:45
27-05-2023,56,BOMDEL,DELBOM,CC,105,0.65,5679,21:45
28-05-2023,57,BOMDEL,DELBOM,CC,150,1.04,5679,21:45
29-05-2023,58,BOMDEL,DELBOM,CC,112,0.85,5679,21:45
30-05-2023,59,BOMDEL,DELBOM,CC,105,0.74,5679,21:45
31-05-2023,60,BOMDEL,DELBOM,CC,105,0.64,5679,21:45
01-06-2023,61,BOMDEL,DELBOM,CC,98,0.98,5679,21:45
02-06-2023,62,BOMDEL,DELBOM,CC,98,0.9,5679,21:45
03-06-2023,63,BOMDEL,DELBOM,CC,112,1.01,5679,21:45
04-06-2023,64,BOMDEL,DELBOM,CC,74,0.85,5679,21:45
05-06-2023,65,BOMDEL,DELBOM,CC,112,1,5679,21:45
06-06-2023,66,BOMDEL,DELBOM,CC,98,0.9,5679,21:45
07-06-2023,67,BOMDEL,DELBOM,CC,98,1.1,5679,21:45
08-06-2023,68,BOMDEL,DELBOM,CC,118,1.15,5679,21:45
09-06-2023,69,BOMDEL,DELBOM,CC,74,0.85,5679,21:45
10-06-2023,70,BOMDEL,DELBOM,CC,98,0.9,5679,21:45
11-06-2023,71,BOMDEL,DELBOM,CC,74,0.76,5679,21:45
12-06-2023,72,BOMDEL,DELBOM,CC,74,0.67,5679,21:45
13-06-2023,73,BOMDEL,DELBOM,CC,105,0.95,5679,21:45
14-06-2023,74,BOMDEL,DELBOM,CC,74,0.78,5679,21:45
15-06-2023,75,BOMDEL,DELBOM,CC,78,0.65,5679,21:45
16-06-2023,76,BOMDEL,DELBOM,CC,74,0.54,5679,21:45
17-06-2023,77,BOMDEL,DELBOM,CC,98,0.95,5679,21:45
18-06-2023,78,BOMDEL,DELBOM,CC,85,0.88,5679,21:45
19-06-2023,79,BOMDEL,DELBOM,CC,98,1.12,5679,21:45
20-06-2023,80,BOMDEL,DELBOM,CC,74,0.88,5679,21:45
21-06-2023,81,BOMDEL,DELBOM,CC,91,0.93,5679,21:45
22-06-2023,82,BOMDEL,DELBOM,CC,85,0.86,5679,21:45
23-06-2023,83,BOMDEL,DELBOM,CC,85,0.84,5679,21:45
24-06-2023,84,BOMDEL,DELBOM,CC,78,0.78,5679,21:45
25-06-2023,85,BOMDEL,DELBOM,CC,85,0.83,5679,21:45
26-06-2023,86,BOMDEL,DELBOM,CC,74,0.76,5679,21:45
27-06-2023,87,BOMDEL,DELBOM,CC,125,1.1,5679,21:45
28-06-2023,88,BOMDEL,DELBOM,CC,112,0.95,5679,21:45
29-06-2023,89,BOMDEL,DELBOM,CC,91,0.92,5679,21:45
30-06-2023,90,BOMDEL,DELBOM,CC,96,1.1,5679,21:45
01-07-2023,91,BOMDEL,DELBOM,CC,68,0.95,5679,21:45
02-07-2023,92,BOMDEL,DELBOM,CC,78,1.2,5679,21:45
03-07-2023,93,BOMDEL,DELBOM,CC,64,0.78,5679,21:45
04-07-2023,94,BOMDEL,DELBOM,CC,59,0.72,5679,21:45
05-07-2023,95,BOMDEL,DELBOM,CC,59,0.87,5679,21:45
06-07-2023,96,BOMDEL,DELBOM,CC,63,1.09,5679,21:45
07-07-2023,97,BOMDEL,DELBOM,CC,59,0.84,5679,21:45
08-07-2023,98,BOMDEL,DELBOM,CC,68,1.09,5679,21:45
09-07-2023,99,BOMDEL,DELBOM,CC,59,0.9,5679,21:45
10-07-2023,100,BOMDEL,DELBOM,CC,59,0.78,5679,21:45
11-07-2023,101,BOMDEL,DELBOM,CC,59,0.67,5679,21:45
12-07-2023,102,BOMDEL,DELBOM,CC,59,0.69,5679,21:45
13-07-2023,103,BOMDEL,DELBOM,CC,59,0.64,5679,21:45
14-07-2023,104,BOMDEL,DELBOM,CC,59,0.7,5679,21:45
15-07-2023,105,BOMDEL,DELBOM,CC,64,0.82,5679,21:45
16-07-2023,106,BOMDEL,DELBOM,CC,68,0.92,5679,21:45
17-07-2023,107,BOMDEL,DELBOM,CC,59,0.76,5679,21:45
18-07-2023,108,BOMDEL,DELBOM,CC,59,0.78,5679,21:45
19-07-2023,109,BOMDEL,DELBOM,CC,64,0.84,5679,21:45
20-07-2023,110,BOMDEL,DELBOM,CC,59,0.72,5679,21:45
21-07-2023,111,BOMDEL,DELBOM,CC,59,0.67,5679,21:45
22-07-2023,112,BOMDEL,DELBOM,CC,74,0.95,5679,21:45
23-07-2023,113,BOMDEL,DELBOM,CC,59,0.78,5679,21:45
24-07-2023,114,BOMDEL,DELBOM,CC,59,0.65,5679,21:45
25-07-2023,115,BOMDEL,DELBOM,CC,68,0.91,5679,21:45
26-07-2023,116,BOMDEL,DELBOM,CC,64,0.68,5679,21:45
27-07-2023,117,BOMDEL,DELBOM,CC,68,0.95,5679,21:45
28-07-2023,118,BOMDEL,DELBOM,CC,68,0.94,5679,21:45
29-07-2023,119,BOMDEL,DELBOM,CC,59,0.78,5679,21:45
30-07-2023,120,BOMDEL,DELBOM,CC,59,0.72,5679,21:45
31-07-2023,121,BOMDEL,DELBOM,CC,40,0.67,5679,21:45
01-08-2023,122,BOMDEL,DELBOM,CC,54,0.92,5679,21:45
02-08-2023,123,BOMDEL,DELBOM,CC,49,0.78,5679,21:45
03-08-2023,124,BOMDEL,DELBOM,CC,40,0.67,5679,21:45
04-08-2023,125,BOMDEL,DELBOM,CC,47,0.64,5679,21:45
05-08-2023,126,BOMDEL,DELBOM,CC,40,0.67,5679,21:45
06-08-2023,127,BOMDEL,DELBOM,CC,54,0.84,5679,21:45
07-08-2023,128,BOMDEL,DELBOM,CC,40,0.69,5679,21:45
08-08-2023,129,BOMDEL,DELBOM,CC,54,0.95,5679,21:45
09-08-2023,130,BOMDEL,DELBOM,CC,40,0.79,5679,21:45
10-08-2023,131,BOMDEL,DELBOM,CC,54,1.07,5679,21:45
11-08-2023,132,BOMDEL,DELBOM,CC,49,0.85,5679,21:45
12-08-2023,133,BOMDEL,DELBOM,CC,40,0.77,5679,21:45
13-08-2023,134,BOMDEL,DELBOM,CC,40,0.71,5679,21:45
14-08-2023,135,BOMDEL,DELBOM,CC,54,1.15,5679,21:45
15-08-2023,136,BOMDEL,DELBOM,CC,40,0.78,5679,21:45
16-08-2023,137,BOMDEL,DELBOM,CC,54,0.88,5679,21:45
17-08-2023,138,BOMDEL,DELBOM,CC,40,0.65,5679,21:45
18-08-2023,139,BOMDEL,DELBOM,CC,40,0.64,5679,21:45
19-08-2023,140,BOMDEL,DELBOM,CC,54,0.95,5679,21:45
20-08-2023,141,BOMDEL,DELBOM,CC,40,0.78,5679,21:45
21-08-2023,142,BOMDEL,DELBOM,CC,40,0.64,5679,21:45
22-08-2023,143,BOMDEL,DELBOM,CC,40,0.56,5679,21:45
23-08-2023,144,BOMDEL,DELBOM,CC,54,0.85,5679,21:45
24-08-2023,145,BOMDEL,DELBOM,CC,54,0.96,5679,21:45
25-08-2023,146,BOMDEL,DELBOM,CC,59,1.08,5679,21:45
26-08-2023,147,BOMDEL,DELBOM,CC,40,0.83,5679,21:45
27-08-2023,148,BOMDEL,DELBOM,CC,44,0.72,5679,21:45
28-08-2023,149,BOMDEL,DELBOM,CC,44,0.74,5679,21:45
29-08-2023,150,BOMDEL,DELBOM,CC,54,0.95,5679,21:45
30-08-2023,151,BOMDEL,DELBOM,CC,36,0.81,5679,21:45
31-08-2023,152,BOMDEL,DELBOM,CC,40,1.15,5679,21:45
01-09-2023,153,BOMDEL,DELBOM,CC,32,0.87,5679,21:45
02-09-2023,154,BOMDEL,DELBOM,CC,36,0.78,5679,21:45
03-09-2023,155,BOMDEL,DELBOM,CC,36,0.69,5679,21:45
04-09-2023,156,BOMDEL,DELBOM,CC,28,0.63,5679,21:45
05-09-2023,157,BOMDEL,DELBOM,CC,36,0.95,5679,21:45
06-09-2023,158,BOMDEL,DELBOM,CC,28,0.73,5679,21:45
07-09-2023,159,BOMDEL,DELBOM,CC,36,1.13,5679,21:45
08-09-2023,160,BOMDEL,DELBOM,CC,28,0.85,5679,21:45
09-09-2023,161,BOMDEL,DELBOM,CC,32,0.76,5679,21:45
10-09-2023,162,BOMDEL,DELBOM,CC,36,1.04,5679,21:45
11-09-2023,163,BOMDEL,DELBOM,CC,36,0.82,5679,21:45
12-09-2023,164,BOMDEL,DELBOM,CC,28,0.64,5679,21:45
13-09-2023,165,BOMDEL,DELBOM,CC,32,0.59,5679,21:45
14-09-2023,166,BOMDEL,DELBOM,CC,28,0.68,5679,21:45
15-09-2023,167,BOMDEL,DELBOM,CC,28,0.62,5679,21:45
16-09-2023,168,BOMDEL,DELBOM,CC,28,0.76,5679,21:45
17-09-2023,169,BOMDEL,DELBOM,CC,36,0.84,5679,21:45
18-09-2023,170,BOMDEL,DELBOM,CC,28,0.72,5679,21:45
19-09-2023,171,BOMDEL,DELBOM,CC,28,0.63,5679,21:45
20-09-2023,172,BOMDEL,DELBOM,CC,36,0.82,5679,21:45
21-09-2023,173,BOMDEL,DELBOM,CC,36,1.01,5679,21:45
22-09-2023,174,BOMDEL,DELBOM,CC,49,1.14,5679,21:45
23-09-2023,175,BOMDEL,DELBOM,CC,44,1.13,5679,21:45
24-09-2023,176,BOMDEL,DELBOM,CC,36,1.17,5679,21:45
25-09-2023,177,BOMDEL,DELBOM,CC,28,0.84,5679,21:45
26-09-2023,178,BOMDEL,DELBOM,CC,40,1.1,5679,21:45
27-09-2023,179,BOMDEL,DELBOM,CC,28,0.78,5679,21:45
28-09-2023,180,BOMDEL,DELBOM,CC,28,0.69,5679,21:45
01-04-2023,0,BOMDEL,DELBOM,AA,277,0.83,2394,21:30
02-04-2023,1,BOMDEL,DELBOM,AA,277,0.78,2394,21:30
03-04-2023,2,BOMDEL,DELBOM,AA,295,0.95,2394,21:30
04-04-2023,3,BOMDEL,DELBOM,AA,295,1.03,2394,21:30
05-04-2023,4,BOMDEL,DELBOM,AA,325,1.05,2394,21:30
06-04-2023,5,BOMDEL,DELBOM,AA,277,0.93,2394,21:30
07-04-2023,6,BOMDEL,DELBOM,AA,284,0.87,2394,21:30
08-04-2023,7,BOMDEL,DELBOM,AA,290,0.75,2394,21:30
09-04-2023,8,BOMDEL,DELBOM,AA,263,0.93,2394,21:30
10-04-2023,9,BOMDEL,DELBOM,AA,231,0.83,2394,21:30
11-04-2023,10,BOMDEL,DELBOM,AA,231,0.73,2394,21:30
12-04-2023,11,BOMDEL,DELBOM,AA,231,0.67,2394,21:30
13-04-2023,12,BOMDEL,DELBOM,AA,254,0.95,2394,21:30
14-04-2023,13,BOMDEL,DELBOM,AA,271,1.17,2394,21:30
15-04-2023,14,BOMDEL,DELBOM,AA,231,0.78,2394,21:30
16-04-2023,15,BOMDEL,DELBOM,AA,254,0.95,2394,21:30
17-04-2023,16,BOMDEL,DELBOM,AA,162,0.84,2394,21:30
18-04-2023,17,BOMDEL,DELBOM,AA,162,0.77,2394,21:30
19-04-2023,18,BOMDEL,DELBOM,AA,162,0.66,2394,21:30
20-04-2023,19,BOMDEL,DELBOM,AA,191,0.95,2394,21:30
21-04-2023,20,BOMDEL,DELBOM,AA,204,0.99,2394,21:30
22-04-2023,21,BOMDEL,DELBOM,AA,162,0.65,2394,21:30
23-04-2023,22,BOMDEL,DELBOM,AA,162,0.58,2394,21:30
24-04-2023,23,BOMDEL,DELBOM,AA,162,0.5,2394,21:30
25-04-2023,24,BOMDEL,DELBOM,AA,177,0.84,2394,21:30
26-04-2023,25,BOMDEL,DELBOM,AA,162,0.72,2394,21:30
27-04-2023,26,BOMDEL,DELBOM,AA,210,0.95,2394,21:30
28-04-2023,27,BOMDEL,DELBOM,AA,162,0.73,2394,21:30
29-04-2023,28,BOMDEL,DELBOM,AA,162,0.79,2394,21:30
30-04-2023,29,BOMDEL,DELBOM,AA,210,1.09,2394,21:30
01-05-2023,30,BOMDEL,DELBOM,AA,219,1.19,2394,21:30
02-05-2023,31,BOMDEL,DELBOM,AA,132,0.77,2394,21:30
03-05-2023,32,BOMDEL,DELBOM,AA,143,0.93,2394,21:30
04-05-2023,33,BOMDEL,DELBOM,AA,162,1.2,2394,21:30
05-05-2023,34,BOMDEL,DELBOM,AA,162,1.18,2394,21:30
06-05-2023,35,BOMDEL,DELBOM,AA,104,0.83,2394,21:30
07-05-2023,36,BOMDEL,DELBOM,AA,104,0.78,2394,21:30
08-05-2023,37,BOMDEL,DELBOM,AA,150,1.04,2394,21:30
09-05-2023,38,BOMDEL,DELBOM,AA,125,0.77,2394,21:30
10-05-2023,39,BOMDEL,DELBOM,AA,150,0.88,2394,21:30
11-05-2023,40,BOMDEL,DELBOM,AA,112,0.74,2394,21:30
12-05-2023,41,BOMDEL,DELBOM,AA,104,0.63,2394,21:30
13-05-2023,42,BOMDEL,DELBOM,AA,104,0.61,2394,21:30
14-05-2023,43,BOMDEL,DELBOM,AA,104,0.5,2394,21:30
15-05-2023,44,BOMDEL,DELBOM,AA,112,0.62,2394,21:30
16-05-2023,45,BOMDEL,DELBOM,AA,143,1.18,2394,21:30
17-05-2023,46,BOMDEL,DELBOM,AA,112,0.82,2394,21:30
18-05-2023,47,BOMDEL,DELBOM,AA,162,0.95,2394,21:30
19-05-2023,48,BOMDEL,DELBOM,AA,104,0.74,2394,21:30
20-05-2023,49,BOMDEL,DELBOM,AA,112,0.71,2394,21:30
21-05-2023,50,BOMDEL,DELBOM,AA,162,0.95,2394,21:30
22-05-2023,51,BOMDEL,DELBOM,AA,104,0.76,2394,21:30
23-05-2023,52,BOMDEL,DELBOM,AA,112,0.64,2394,21:30
24-05-2023,53,BOMDEL,DELBOM,AA,104,0.56,2394,21:30
25-05-2023,54,BOMDEL,DELBOM,AA,104,0.48,2394,21:30
26-05-2023,55,BOMDEL,DELBOM,AA,112,0.73,2394,21:30
27-05-2023,56,BOMDEL,DELBOM,AA,104,0.65,2394,21:30
28-05-2023,57,BOMDEL,DELBOM,AA,150,1.04,2394,21:30
29-05-2023,58,BOMDEL,DELBOM,AA,112,0.85,2394,21:30
30-05-2023,59,BOMDEL,DELBOM,AA,104,0.74,2394,21:30
31-05-2023,60,BOMDEL,DELBOM,AA,112,0.64,2394,21:30
01-06-2023,61,BOMDEL,DELBOM,AA,112,0.98,2394,21:30
02-06-2023,62,BOMDEL,DELBOM,AA,96,0.9,2394,21:30
03-06-2023,63,BOMDEL,DELBOM,AA,90,1.01,2394,21:30
04-06-2023,64,BOMDEL,DELBOM,AA,75,0.85,2394,21:30
05-06-2023,65,BOMDEL,DELBOM,AA,96,1,2394,21:30
06-06-2023,66,BOMDEL,DELBOM,AA,90,0.9,2394,21:30
07-06-2023,67,BOMDEL,DELBOM,AA,104,1.1,2394,21:30
08-06-2023,68,BOMDEL,DELBOM,AA,112,1.15,2394,21:30
09-06-2023,69,BOMDEL,DELBOM,AA,75,0.85,2394,21:30
10-06-2023,70,BOMDEL,DELBOM,AA,96,0.9,2394,21:30
11-06-2023,71,BOMDEL,DELBOM,AA,75,0.76,2394,21:30
12-06-2023,72,BOMDEL,DELBOM,AA,75,0.67,2394,21:30
13-06-2023,73,BOMDEL,DELBOM,AA,104,0.95,2394,21:30
14-06-2023,74,BOMDEL,DELBOM,AA,75,0.78,2394,21:30
15-06-2023,75,BOMDEL,DELBOM,AA,79,0.65,2394,21:30
16-06-2023,76,BOMDEL,DELBOM,AA,79,0.54,2394,21:30
17-06-2023,77,BOMDEL,DELBOM,AA,125,0.95,2394,21:30
18-06-2023,78,BOMDEL,DELBOM,AA,84,0.88,2394,21:30
19-06-2023,79,BOMDEL,DELBOM,AA,96,1.12,2394,21:30
20-06-2023,80,BOMDEL,DELBOM,AA,75,0.88,2394,21:30
21-06-2023,81,BOMDEL,DELBOM,AA,90,0.93,2394,21:30
22-06-2023,82,BOMDEL,DELBOM,AA,84,0.86,2394,21:30
23-06-2023,83,BOMDEL,DELBOM,AA,84,0.84,2394,21:30
24-06-2023,84,BOMDEL,DELBOM,AA,79,0.78,2394,21:30
25-06-2023,85,BOMDEL,DELBOM,AA,84,0.83,2394,21:30
26-06-2023,86,BOMDEL,DELBOM,AA,75,0.76,2394,21:30
27-06-2023,87,BOMDEL,DELBOM,AA,112,1.1,2394,21:30
28-06-2023,88,BOMDEL,DELBOM,AA,112,0.95,2394,21:30
29-06-2023,89,BOMDEL,DELBOM,AA,90,0.92,2394,21:30
30-06-2023,90,BOMDEL,DELBOM,AA,96,1.1,2394,21:30
01-07-2023,91,BOMDEL,DELBOM,AA,68,0.95,2394,21:30
02-07-2023,92,BOMDEL,DELBOM,AA,75,1.2,2394,21:30
03-07-2023,93,BOMDEL,DELBOM,AA,63,0.78,2394,21:30
04-07-2023,94,BOMDEL,DELBOM,AA,59,0.72,2394,21:30
05-07-2023,95,BOMDEL,DELBOM,AA,63,0.87,2394,21:30
06-07-2023,96,BOMDEL,DELBOM,AA,68,1.09,2394,21:30
07-07-2023,97,BOMDEL,DELBOM,AA,59,0.84,2394,21:30
08-07-2023,98,BOMDEL,DELBOM,AA,75,1.09,2394,21:30
09-07-2023,99,BOMDEL,DELBOM,AA,68,0.9,2394,21:30
10-07-2023,100,BOMDEL,DELBOM,AA,63,0.78,2394,21:30
11-07-2023,101,BOMDEL,DELBOM,AA,63,0.67,2394,21:30
12-07-2023,102,BOMDEL,DELBOM,AA,63,0.69,2394,21:30
13-07-2023,103,BOMDEL,DELBOM,AA,63,0.64,2394,21:30
14-07-2023,104,BOMDEL,DELBOM,AA,63,0.7,2394,21:30
15-07-2023,105,BOMDEL,DELBOM,AA,63,0.82,2394,21:30
16-07-2023,106,BOMDEL,DELBOM,AA,68,0.92,2394,21:30
17-07-2023,107,BOMDEL,DELBOM,AA,59,0.76,2394,21:30
18-07-2023,108,BOMDEL,DELBOM,AA,59,0.78,2394,21:30
19-07-2023,109,BOMDEL,DELBOM,AA,68,0.84,2394,21:30
20-07-2023,110,BOMDEL,DELBOM,AA,59,0.72,2394,21:30
21-07-2023,111,BOMDEL,DELBOM,AA,63,0.67,2394,21:30
22-07-2023,112,BOMDEL,DELBOM,AA,68,0.95,2394,21:30
23-07-2023,113,BOMDEL,DELBOM,AA,59,0.78,2394,21:30
24-07-2023,114,BOMDEL,DELBOM,AA,59,0.65,2394,21:30
25-07-2023,115,BOMDEL,DELBOM,AA,79,0.91,2394,21:30
26-07-2023,116,BOMDEL,DELBOM,AA,68,0.68,2394,21:30
27-07-2023,117,BOMDEL,DELBOM,AA,68,0.95,2394,21:30
28-07-2023,118,BOMDEL,DELBOM,AA,68,0.94,2394,21:30
29-07-2023,119,BOMDEL,DELBOM,AA,59,0.78,2394,21:30
30-07-2023,120,BOMDEL,DELBOM,AA,59,0.72,2394,21:30
31-07-2023,121,BOMDEL,DELBOM,AA,48,0.67,2394,21:30
01-08-2023,122,BOMDEL,DELBOM,AA,53,0.92,2394,21:30
02-08-2023,123,BOMDEL,DELBOM,AA,48,0.78,2394,21:30
03-08-2023,124,BOMDEL,DELBOM,AA,48,0.67,2394,21:30
04-08-2023,125,BOMDEL,DELBOM,AA,48,0.64,2394,21:30
05-08-2023,126,BOMDEL,DELBOM,AA,41,0.67,2394,21:30
06-08-2023,127,BOMDEL,DELBOM,AA,53,0.84,2394,21:30
07-08-2023,128,BOMDEL,DELBOM,AA,41,0.69,2394,21:30
08-08-2023,129,BOMDEL,DELBOM,AA,53,0.95,2394,21:30
09-08-2023,130,BOMDEL,DELBOM,AA,41,0.79,2394,21:30
10-08-2023,131,BOMDEL,DELBOM,AA,53,1.07,2394,21:30
11-08-2023,132,BOMDEL,DELBOM,AA,48,0.85,2394,21:30
12-08-2023,133,BOMDEL,DELBOM,AA,41,0.77,2394,21:30
13-08-2023,134,BOMDEL,DELBOM,AA,41,0.71,2394,21:30
14-08-2023,135,BOMDEL,DELBOM,AA,48,1.15,2394,21:30
15-08-2023,136,BOMDEL,DELBOM,AA,41,0.78,2394,21:30
16-08-2023,137,BOMDEL,DELBOM,AA,48,0.88,2394,21:30
17-08-2023,138,BOMDEL,DELBOM,AA,41,0.65,2394,21:30
18-08-2023,139,BOMDEL,DELBOM,AA,41,0.64,2394,21:30
19-08-2023,140,BOMDEL,DELBOM,AA,53,0.95,2394,21:30
20-08-2023,141,BOMDEL,DELBOM,AA,41,0.78,2394,21:30
21-08-2023,142,BOMDEL,DELBOM,AA,41,0.64,2394,21:30
22-08-2023,143,BOMDEL,DELBOM,AA,41,0.56,2394,21:30
23-08-2023,144,BOMDEL,DELBOM,AA,53,0.85,2394,21:30
24-08-2023,145,BOMDEL,DELBOM,AA,53,0.96,2394,21:30
25-08-2023,146,BOMDEL,DELBOM,AA,53,1.08,2394,21:30
26-08-2023,147,BOMDEL,DELBOM,AA,41,0.83,2394,21:30
27-08-2023,148,BOMDEL,DELBOM,AA,48,0.72,2394,21:30
28-08-2023,149,BOMDEL,DELBOM,AA,48,0.74,2394,21:30
29-08-2023,150,BOMDEL,DELBOM,AA,53,0.95,2394,21:30
30-08-2023,151,BOMDEL,DELBOM,AA,37,0.81,2394,21:30
31-08-2023,152,BOMDEL,DELBOM,AA,48,1.15,2394,21:30
01-09-2023,153,BOMDEL,DELBOM,AA,37,0.87,2394,21:30
02-09-2023,154,BOMDEL,DELBOM,AA,37,0.78,2394,21:30
03-09-2023,155,BOMDEL,DELBOM,AA,37,0.69,2394,21:30
04-09-2023,156,BOMDEL,DELBOM,AA,30,0.63,2394,21:30
05-09-2023,157,BOMDEL,DELBOM,AA,41,0.95,2394,21:30
06-09-2023,158,BOMDEL,DELBOM,AA,30,0.73,2394,21:30
07-09-2023,159,BOMDEL,DELBOM,AA,37,1.13,2394,21:30
08-09-2023,160,BOMDEL,DELBOM,AA,30,0.85,2394,21:30
09-09-2023,161,BOMDEL,DELBOM,AA,33,0.76,2394,21:30
10-09-2023,162,BOMDEL,DELBOM,AA,37,1.04,2394,21:30
11-09-2023,163,BOMDEL,DELBOM,AA,37,0.82,2394,21:30
12-09-2023,164,BOMDEL,DELBOM,AA,30,0.64,2394,21:30
13-09-2023,165,BOMDEL,DELBOM,AA,33,0.59,2394,21:30
